protocol_id,dataset,model_version,training_scope,risk_bonus,threshold,accuracy,precision_spam,recall_spam,f1_spam,macro_f1,weighted_f1,balanced_accuracy,false_positive_rate,true_negative,false_positive,false_negative,true_positive,roc_auc,pr_auc,recall_at_precision_90,recall_at_precision_95
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.05,0.6965,0.24886504333470905,0.9983443708609272,0.398414271555996,0.5977360558716122,0.7569277209450176,0.8305287458455859,0.33728687916975536,3576.0,1820.0,1.0,603.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.1,0.8041666666666667,0.3391549295774648,0.9966887417218543,0.5060949978982766,0.6919831605227793,0.8404458397388821,0.8896527474361681,0.21738324684951815,4223.0,1173.0,2.0,602.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.15,0.8543333333333333,0.4084124830393487,0.9966887417218543,0.5794032723772858,0.7456580965796931,0.8784402828426825,0.9175437778290516,0.16160118606375093,4524.0,872.0,2.0,602.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.2,0.8856666666666667,0.46796875,0.9917218543046358,0.6358811040339702,0.7840338695337902,0.9023585449129797,0.9327586291538005,0.12620459599703485,4715.0,681.0,5.0,599.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.25,0.907,0.5199652777777778,0.9917218543046358,0.6822323462414579,0.8138807182202994,0.9190238846407344,0.9446192666630666,0.1024833209785026,4843.0,553.0,5.0,599.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.3,0.9236666666666666,0.5696564885496184,0.9884105960264901,0.7227602905569007,0.8392502651083692,0.9322869247834754,0.9524150830391902,0.08358042994810971,4945.0,451.0,7.0,597.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.35,0.9355,0.6115107913669064,0.9850993377483444,0.7545973367152822,0.8587339557029352,0.9419044020677406,0.9575237237296206,0.07005189028910304,5018.0,378.0,9.0,595.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.4,0.9446666666666667,0.6491228070175439,0.9801324503311258,0.7810026385224275,0.8746676679830756,0.9494748048456466,0.9604146313923976,0.05930318754633061,5076.0,320.0,12.0,592.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.45,0.9518333333333333,0.6816608996539792,0.9784768211920529,0.8035350101971448,0.8880435047186692,0.9555376223431936,0.9636639109666714,0.05114899925871016,5120.0,276.0,13.0,591.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.5,0.9585,0.7161997563946407,0.9735099337748344,0.8252631578947368,0.9008585293019784,0.9612340325992286,0.9651649001713312,0.04318013343217198,5163.0,233.0,16.0,588.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.55,0.966,0.7590673575129534,0.9701986754966887,0.8517441860465116,0.916271189408798,0.9678067560941441,0.967864348867692,0.03446997776130467,5210.0,186.0,18.0,586.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.6,0.97,0.7864864864864864,0.9635761589403974,0.8660714285714286,0.9245897683397684,0.9713264157014158,0.9671476050446983,0.02928094885100074,5238.0,158.0,22.0,582.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.65,0.9716666666666667,0.8013888888888889,0.9552980132450332,0.8716012084592145,0.9278388207901168,0.9727539271717308,0.9643984506551333,0.026501111934766494,5253.0,143.0,27.0,577.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.7,0.9738333333333333,0.8291605301914581,0.9321192052980133,0.877630553390491,0.9314904656473777,0.9745065822365445,0.9553108999062343,0.021497405485544848,5280.0,116.0,41.0,563.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.75,0.9741666666666666,0.8427480916030534,0.9139072847682119,0.8768864177918984,0.9312278658180235,0.9746285689748888,0.9474095356383684,0.019088213491475166,5293.0,103.0,52.0,552.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.8,0.9766666666666667,0.8766233766233766,0.8940397350993378,0.8852459016393442,0.9361294443261656,0.9767684337520403,0.9399776140285421,0.014084507042253521,5320.0,76.0,64.0,540.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.85,0.9748333333333333,0.9066427289048474,0.8360927152317881,0.8699397071490095,0.9280042663432103,0.974378494286312,0.9132279736277547,0.009636767976278725,5344.0,52.0,99.0,505.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.9,0.971,0.9423868312757202,0.7582781456953642,0.8403669724770643,0.9122091507664881,0.9695871038269746,0.8765445583925302,0.005189028910303929,5368.0,28.0,146.0,458.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.95,0.9598333333333333,0.9738903394255874,0.6175496688741722,0.7558257345491388,0.8669712528189261,0.9557394734103961,0.8078482221316747,0.0018532246108228317,5386.0,10.0,231.0,373.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
A,main_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,1.0,0.8993333333333333,0.0,0.0,0.0,0.4734994734994735,0.8516677196677197,0.5,0.0,5396.0,0.0,604.0,0.0,0.9931363187840883,0.9531321995631641,0.8509933774834437,0.7483443708609272
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,-0.2,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,-0.15,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,-0.1,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,-0.05,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.0,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.05,0.8845714285714286,0.838360985419809,0.9528571428571428,0.8919497191762503,0.8840306706890144,0.8840306706890145,0.8845714285714286,0.18371428571428572,2857.0,643.0,165.0,3335.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.1,0.911,0.9026028547439127,0.9214285714285714,0.911918563551534,0.910990319743141,0.910990319743141,0.911,0.09942857142857142,3152.0,348.0,275.0,3225.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.15,0.9121428571428571,0.9317569589943131,0.8894285714285715,0.9101008624470107,0.9120975048371385,0.9120975048371386,0.9121428571428571,0.06514285714285714,3272.0,228.0,387.0,3113.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.2,0.9032857142857142,0.946253556749921,0.8551428571428571,0.8983941167642203,0.9030610354844681,0.9030610354844681,0.9032857142857142,0.04857142857142857,3330.0,170.0,507.0,2993.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.25,0.8905714285714286,0.9578030810448761,0.8171428571428572,0.8818994757940178,0.8899782180673577,0.8899782180673577,0.8905714285714286,0.036,3374.0,126.0,640.0,2860.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.3,0.8767142857142857,0.9670563230605739,0.78,0.8635141546734145,0.8755502257019541,0.8755502257019541,0.8767142857142858,0.026571428571428572,3407.0,93.0,770.0,2730.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.35,0.8565714285714285,0.9720121028744326,0.7342857142857143,0.8365885416666666,0.8543940671673456,0.8543940671673456,0.8565714285714285,0.021142857142857144,3426.0,74.0,930.0,2570.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.4,0.8385714285714285,0.9778225806451613,0.6928571428571428,0.8110367892976589,0.8350695168433431,0.8350695168433431,0.8385714285714285,0.015714285714285715,3445.0,55.0,1075.0,2425.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.45,0.8164285714285714,0.9800606848721283,0.646,0.7787153435508869,0.8109370688217025,0.8109370688217026,0.8164285714285715,0.013142857142857144,3454.0,46.0,1239.0,2261.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.5,0.7917142857142857,0.9816037735849057,0.5945714285714285,0.7405693950177936,0.7832918574134314,0.7832918574134315,0.7917142857142857,0.011142857142857144,3461.0,39.0,1419.0,2081.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.55,0.7654285714285715,0.9848643006263048,0.5391428571428571,0.696824224519941,0.752769055410017,0.7527690554100169,0.7654285714285713,0.008285714285714285,3471.0,29.0,1613.0,1887.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.6,0.7364285714285714,0.9859072225484439,0.4797142857142857,0.6453968864116856,0.7178331482189154,0.7178331482189153,0.7364285714285714,0.006857142857142857,3476.0,24.0,1821.0,1679.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.65,0.7088571428571429,0.9886363636363636,0.4225714285714286,0.5920736589271417,0.682864905874055,0.6828649058740551,0.7088571428571429,0.004857142857142857,3483.0,17.0,2021.0,1479.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.7,0.6767142857142857,0.9881610102604578,0.3577142857142857,0.525277952590728,0.6400894257700742,0.6400894257700742,0.6767142857142857,0.004285714285714286,3485.0,15.0,2248.0,1252.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.75,0.6448571428571429,0.9875,0.2934285714285714,0.4524229074889868,0.5948161049072841,0.5948161049072841,0.6448571428571429,0.0037142857142857142,3487.0,13.0,2473.0,1027.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.8,0.6155714285714285,0.98676293622142,0.2342857142857143,0.378665435234357,0.5501766518399523,0.5501766518399523,0.6155714285714285,0.003142857142857143,3489.0,11.0,2680.0,820.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.85,0.5802857142857143,0.9844827586206897,0.16314285714285715,0.27990196078431373,0.49186630297280204,0.491866302972802,0.5802857142857143,0.0025714285714285713,3491.0,9.0,2929.0,571.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.9,0.5452857142857143,0.9847094801223242,0.092,0.16827802456232036,0.42769548529796936,0.42769548529796936,0.5452857142857143,0.0014285714285714286,3495.0,5.0,3178.0,322.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,0.95,0.5134285714285715,0.9795918367346939,0.027428571428571427,0.05336297943301834,0.36296297404644573,0.3629629740464457,0.5134285714285715,0.0005714285714285715,3498.0,2.0,3404.0,96.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.0,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,3500.0,0.0,3500.0,0.0,0.9637791020408164,0.9627171447899266,0.9228571428571428,0.8437142857142857
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,-0.2,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,-0.15,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,-0.1,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,-0.05,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.0,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,3500.0,0.0,3500.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.05,0.8328571428571429,0.7503223033949291,0.9977142857142857,0.8565121412803532,0.8281876477869436,0.8281876477869435,0.8328571428571429,0.332,2338.0,1162.0,8.0,3492.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.1,0.8877142857142857,0.8191439322671684,0.9951428571428571,0.8986068111455109,0.8864032775317823,0.8864032775317823,0.8877142857142857,0.21971428571428572,2731.0,769.0,17.0,3483.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.15,0.9108571428571428,0.8524509803921568,0.9937142857142857,0.9176781002638522,0.9102409192908045,0.9102409192908045,0.9108571428571428,0.172,2898.0,602.0,22.0,3478.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.2,0.9287142857142857,0.8811277622555245,0.9911428571428571,0.9329030523060374,0.9284353750026302,0.9284353750026302,0.9287142857142857,0.1337142857142857,3032.0,468.0,31.0,3469.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.25,0.941,0.9022673964034402,0.9891428571428571,0.943709963200218,0.9408629359750152,0.9408629359750152,0.9410000000000001,0.10714285714285714,3125.0,375.0,38.0,3462.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.3,0.9492857142857143,0.9174409344305814,0.9874285714285714,0.9511490298610156,0.94921182370817,0.94921182370817,0.9492857142857143,0.08885714285714286,3189.0,311.0,44.0,3456.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.35,0.9565714285714285,0.9314254859611231,0.9857142857142858,0.9578012215435869,0.9565345130672613,0.9565345130672613,0.9565714285714286,0.07257142857142856,3246.0,254.0,50.0,3450.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.4,0.9608571428571429,0.9414340448823207,0.9828571428571429,0.9616997483925077,0.9608381885403965,0.9608381885403965,0.9608571428571429,0.061142857142857145,3286.0,214.0,60.0,3440.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.45,0.966,0.9538119087367836,0.9794285714285714,0.9664505215675219,0.9659938677921595,0.9659938677921595,0.966,0.04742857142857143,3334.0,166.0,72.0,3428.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.5,0.9698571428571429,0.9638928067700987,0.9762857142857143,0.9700496806245564,0.9698558971059519,0.9698558971059518,0.9698571428571429,0.036571428571428574,3372.0,128.0,83.0,3417.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.55,0.971,0.9681908548707754,0.974,0.9710867397806581,0.970999738997651,0.970999738997651,0.971,0.032,3388.0,112.0,91.0,3409.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.6,0.9711428571428572,0.9730349971313826,0.9691428571428572,0.9710850271972516,0.971142741713824,0.971142741713824,0.9711428571428572,0.026857142857142857,3406.0,94.0,108.0,3392.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.65,0.9708571428571429,0.9771279675738275,0.9642857142857143,0.9706643658326143,0.9708558843071672,0.9708558843071672,0.9708571428571429,0.022571428571428572,3421.0,79.0,125.0,3375.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.7,0.9694285714285714,0.9826674500587544,0.9557142857142857,0.9690034762456546,0.9694228204227147,0.9694228204227145,0.9694285714285714,0.01685714285714286,3441.0,59.0,155.0,3345.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.75,0.967,0.987764846314533,0.9457142857142857,0.9662822945555394,0.9669850415287139,0.9669850415287139,0.9670000000000001,0.011714285714285714,3459.0,41.0,190.0,3310.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.8,0.9607142857142857,0.989080982711556,0.9317142857142857,0.9595409739590997,0.9606812186191445,0.9606812186191445,0.9607142857142857,0.010285714285714285,3464.0,36.0,239.0,3261.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.85,0.9475714285714286,0.9902973395931143,0.904,0.9451829723674384,0.9474717052117823,0.9474717052117823,0.9475714285714285,0.008857142857142857,3469.0,31.0,336.0,3164.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.9,0.9222857142857143,0.994314381270903,0.8494285714285714,0.9161787365177195,0.9218709927595256,0.9218709927595257,0.9222857142857143,0.004857142857142857,3483.0,17.0,527.0,2973.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,0.95,0.8574285714285714,0.9968228752978554,0.7171428571428572,0.8341641741442339,0.854566426836587,0.8545664268365869,0.8574285714285714,0.002285714285714286,3492.0,8.0,990.0,2510.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
C,fbs_mixed_holdout,v8_semantic_multisource,main_plus_external_adapt,0.0,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,3500.0,0.0,3500.0,0.0,0.994062448979592,0.9941274080654213,0.9894285714285714,0.9805714285714285
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,-0.2,0.5012214398620491,0.5012214398620491,1.0,0.6677515076098401,0.3338757538049201,0.33469137211425815,0.5,1.0,0.0,3471.0,0.0,3488.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,-0.15,0.5012214398620491,0.5012214398620491,1.0,0.6677515076098401,0.3338757538049201,0.33469137211425815,0.5,1.0,0.0,3471.0,0.0,3488.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,-0.1,0.5012214398620491,0.5012214398620491,1.0,0.6677515076098401,0.3338757538049201,0.33469137211425815,0.5,1.0,0.0,3471.0,0.0,3488.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,-0.05,0.5012214398620491,0.5012214398620491,1.0,0.6677515076098401,0.3338757538049201,0.33469137211425815,0.5,1.0,0.0,3471.0,0.0,3488.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.0,0.5012214398620491,0.5012214398620491,1.0,0.6677515076098401,0.3338757538049201,0.33469137211425815,0.5,1.0,0.0,3471.0,0.0,3488.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.05,0.5039517172007473,0.5068545316070069,0.38159403669724773,0.43539417729800456,0.4965284571779618,0.49637911348519576,0.5042513542748699,0.37309132814750795,2176.0,1295.0,2157.0,1331.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.1,0.49906595775255064,0.5006702412868632,0.21416284403669725,0.3,0.4549899306332513,0.4546113088742679,0.4997636461612469,0.2146355517142034,2726.0,745.0,2741.0,747.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.15,0.488575944819658,0.46282722513089003,0.12672018348623854,0.19896466351564257,0.411672305372597,0.4111526861871439,0.4894620796428599,0.14779602420051857,2958.0,513.0,3046.0,442.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.2,0.4865641615174594,0.43410852713178294,0.08027522935779817,0.13549479796757802,0.38517202851879156,0.384562097074709,0.4875591070442117,0.10515701526937482,3106.0,365.0,3208.0,280.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.25,0.4861330650955597,0.40350877192982454,0.052752293577981654,0.09330628803245436,0.3673870521774463,0.3667175058359512,0.48719435479821005,0.07836358398156151,3199.0,272.0,3304.0,184.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.3,0.4869952579393591,0.3808139534883721,0.03755733944954128,0.06837160751565761,0.3572078144657408,0.356502222352197,0.488095869379049,0.06136560069144339,3258.0,213.0,3357.0,131.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.35,0.4903003305072568,0.39114391143911437,0.030389908256880736,0.05639797818568768,0.3536247199718674,0.3528986307908981,0.49142658766344466,0.04753673292999136,3306.0,165.0,3382.0,106.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.4,0.49259951142405517,0.39086294416243655,0.022075688073394495,0.041791044776119404,0.3483654725493027,0.3476165480957686,0.49375175933488225,0.03457216940363008,3351.0,120.0,3411.0,77.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.45,0.49576088518465294,0.4233576642335766,0.016628440366972478,0.032,0.34554435052948607,0.344778399392972,0.496934214421458,0.02276001152405647,3392.0,79.0,3430.0,58.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.5,0.4969104756430522,0.4329896907216495,0.012041284403669725,0.023430962343096235,0.34230679056862545,0.34152781527334825,0.4980978533801696,0.01584557764333045,3416.0,55.0,3446.0,42.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.55,0.49633568041385256,0.38666666666666666,0.008314220183486239,0.01627841706427168,0.3388972964123869,0.3381091772934161,0.497530777622714,0.013252664938058196,3425.0,46.0,3459.0,29.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
B,hf_chinese_spam_10000_holdout,v8_semantic_main,main_only,0.0,0.6,0.49719787325765197,0.4,0.006307339449541285,0.012418854078464579,0.3375829210151359,0.33678858430901093,0.4983999964317715,0.00950734658599827,3438.0,33.0,3466.0,22.0,0.5076558737666484,0.4949877888738203,0.0005733944954128441,0.0005733944954128441
